0.0355891017995391,2
0.0559202501593938,3
0.138992680479566,3
0.181403322531778,1
0.22495860633143,5
0.286486375404087,1
0.383075216958897,1
0.397581585452033,3
0.473694982511852,3
0.487878904703899,1
0.561694569866902,5
0.576534589372408,2
0.58525756173632,3
0.587925083008151,1
0.659265676977778,2
0.659373825626566,3
0.691569625451861,5
0.743532622811868,5
0.827612707302082,5
0.959875278444091,2
1.07154366724673,2
1.109283692996,5
1.15351646960127,2
1.15802174039651,3
1.26497953658383,1
1.34923393963065,1
1.62105906071194,1
1.6772982932486,5
1.71176134607783,1
1.72774902396738,5
1.81339719189375,1
1.86491951798736,1
1.90144373411115,3
1.95247208210709,5
1.98065227612018,1
2.06848999693143,5
2.07204465263343,2
2.15449626233126,1
2.37672611048432,2
2.39419248233155,5
2.41786596565437,2
2.47696253879461,3
2.56047608439735,1
2.58307862824039,3
2.71391706064377,2
2.88423576399969,5
2.95164981598007,2
3.05443819505258,2
3.07988054610441,3
3.13194578956787,5
3.20333027024222,3
3.33430493265712,3
3.41734161858844,2
3.68344504040346,3
3.78452476241925,2
3.84116403822769,2
3.96359104666152,5
4.06578455355885,1
4.08434349548106,3
4.27079344448938,2
4.32907616925403,5
4.53449564951204,1
4.68330643536634,2
4.77620498312765,5
4.79245110334298,3
4.80958051113202,1
4.9044945890103,1
4.98350920057457,5
5.04156054122192,1
5.04439975770638,2
5.1595792567104,1
5.38721402329435,3
5.40639658347904,1
5.41283907626941,4
5.64060646174658,3
5.76813017850451,5
6.12757249430412,1
6.19469290397849,2
6.22668088649851,3
6.31089575446534,4
6.31654673343018,1
6.32060130490218,5
6.37076182398291,4
6.4620700317984,3
6.54848672759837,1
6.56550653249633,4
6.62746480971205,1
6.66928583027977,2
6.90548993825933,2
7.00776607130994,1
7.10014913798997,3
7.15760939017783,1
7.20301868162737,4
7.21401104589683,3
7.23365217177565,1
7.27627507054692,4
7.65349903026833,5
7.8182734834851,1
7.88077006410876,2
7.94585024475206,3
7.9811975289525,1
8.00486103905083,5
8.12210353311588,4
8.34961164098308,5
8.51135303085329,3
8.83173750941897,1
8.90207019689239,1
8.96104481298896,4
9.03720291527898,4
9.18681529105757,1
9.28116566749096,2
9.51200782597009,3
9.6611551385185,2
9.75676640301371,1
9.76768832470644,4
9.98348181501602,2
10.0659063822102,5
10.1159275478587,4
10.1331643151028,1
10.2082998477673,1
10.2286926485899,3
10.2771670119675,2
10.3051482977308,4
10.6031910630565,1
10.6634717520444,4
10.6635595076187,2
10.6795019765404,3
10.6834383170619,5
10.8437731085087,4
10.868019454385,2
11.0347805401978,1
11.1166448649176,5
11.261081470892,2
11.3360251504497,1
11.3420429939613,4
11.4129406274691,1
11.5467459623982,1
11.6393202108465,2
11.6564178471569,1
11.9619710696179,1
12.0775482600405,2
12.0914022841803,5
12.1394945520519,4
12.2207741723391,1
12.281463798973,3
12.3072779940073,4
12.3662355136733,1
