0.180587892976427,2
0.379368954761577,3
0.402566858266523,1
0.478176911571863,1
0.484932674608153,2
0.576668386392387,3
0.590273822682149,1
0.663767469718163,1
0.68686038727699,2
0.959612049364659,2
1.26686595978493,1
1.6178687659202,2
1.98217850893117,1
2.13625831607287,3
2.25072269541993,2
2.38132042095275,1
2.47605256197653,2
2.55605938332513,2
2.56182048266898,1
2.58211036628252,3
3.03844261066204,3
3.15137385074224,3
3.78254994936782,3
4.27157739303997,3
4.52689795527162,2
4.53471937739795,1
4.68167732918216,2
4.80447401563841,2
5.04094389013707,2
5.77761521560451,2
6.12933946316628,1
6.19335600453586,2
6.23094484519347,1
6.31103055693463,2
6.35923050064415,2
6.37713577800503,1
6.54416991735693,2
6.59779168076195,2
6.90498551344494,2
7.00996909021609,1
7.20181492249807,2
7.27356073483895,2
7.7200577003452,2
7.87985664184145,2
9.88768281083354,2
9.98842245705509,1
10.2036608010634,2
10.6346956480954,1
10.7756040138056,2
11.1496460691151,2
11.5426526929431,2
12.0755863465006,2
12.1887615602924,1
